rank,id,smiles,fit_score,n_hits
59656,F1907-8866,ClCc1nnn2c1COC(c1cccs1)C2,0.12218473143924233,1
59657,F1967-5478,Cc1oncc1-c1cc(C#N)ncn1,0.12218466640246754,1
59658,F2147-0465,O=[N+]([O-])c1cccc(-c2cnc(S)n2-c2ccc(Cl)cc2)c1,0.1221835335357751,1
59659,F2147-8902,Cc1cccc(OC2CCNC2)n1.Cl.Cl,0.12218249468651136,1
59660,F2197-3517,C#Cc1cccnc1OC1CCNC1,0.12218220709917317,1
59661,F2132-3983,O=C(O)c1cc(Br)cnc1Nc1ccccc1OC(F)(F)F,0.12218190701193872,1
59662,F2158-1213,CC(C)(C)C(=O)NCCN1CCNCC1.Cl.Cl,0.12218069346931643,2
59663,F1909-2234,Clc1cccc(CN2C3CNCC2C3)c1,0.1221804610832688,1
59664,F2199-0050,c1ccn2c(CN3CCNCC3)cnc2c1,0.12217886763603779,1
59665,F2157-1370,CCOC(=O)c1cn(Cc2ccc(C)c(C)c2)nn1,0.12217845595237356,1
59666,F1909-2200,Brc1cccc(CN2C3CNCC2C3)c1,0.12217602363729024,1
59667,F2198-6837,Cn1nc(-c2ccccn2)c2c1CCCC2,0.1221743510580121,1
59668,F1921-1628,Oc1ccc(C2(C(F)(F)F)CC2)cc1,0.12217336317908548,1
59669,F1914-2362,CC(C)(C)OC(=O)NCC/N=C(\NC#N)NCc1ccccc1Br,0.12216977445765381,2
59670,F2190-0085,O=C(Cl)c1cccc2ccccc12,0.12216930386322349,1
59671,F1919-7675,CC(C)(C)OC(=O)N1CCC(CNc2cccc(F)c2)CC1,0.12216829443618903,1
59672,F2147-2206,CC(C)N(C(=O)OC1CCC(N)CC1)C(C)C,0.12216756657026766,1
59673,F1907-2907,N#Cc1ccc(Cn2cc(CO)nn2)cc1,0.1221666583122579,1
59674,F1919-2662,Cn1ncc2ccc(CCCN)cc21,0.12216653918686277,1
59675,F1919-7418,CSc1nc2ccc(NC3CCCN(C(=O)OC(C)(C)C)C3)cc2s1,0.12216610214514523,1
59676,F1919-3930,CCCCCCc1cccnc1F,0.12216591613781935,1
59677,F2197-0162,Cn1c(-c2nnc(CCN)o2)cc2ccccc21,0.12216458343400736,1
59678,F1922-1231,CONCc1nc(C)cc2cc(F)ccc12,0.12216352865803123,1
59679,F6619-0903,Cc1cccc(OCC2(O)CCCCC2)c1C,0.12216347362856762,1
59680,F1957-0558,COc1nc2cc(Br)cnc2cc1C,0.12216258483779201,1
59681,F1913-7037,O=C1CC(c2cc3cc(Br)cnc3[nH]2)C1,0.12215885670892421,1
59682,F0777-0801,Nc1ccc(C(=O)OCC(=O)c2ccccc2)cc1,0.1221586844547596,1
59683,F1919-2724,Cn1cncc1CCCCO,0.12215833793170906,1
59684,F1919-7718,CC(C)(C)OC(=O)NC1CCC(Nc2cccc(Cl)c2)CC1,0.12215816347432303,1
59685,F2172-2514,Cc1ccc(N2CCC3NCCC3C2)nc1,0.12215470424641758,1
59686,F2158-0616,COc1cccc(CC(=O)Cl)c1,0.12215396494098678,1
59687,F1917-1250,Cc1nnc(C2CCOC2)n1C1CNC1,0.12215205516467942,1
59688,F1907-0390,CC(C)(C)OC(=O)N1CCC(Oc2ncccc2N)CC1,0.12215025256838295,1
59689,F1922-1166,CC1(c2cc(Cl)sc2Cl)CC1N,0.12214975504957463,1
59690,F1919-7679,CC(C)(C)OC(=O)NC1CCC(Nc2cccc(F)c2)CC1,0.12214938463416035,1
59691,F1921-0286,Nc1cccc2c1OCC(CO)C2,0.12214658360532529,2
59692,F2190-0164,N#Cc1cccc(C(=O)Cl)c1,0.1221465481346413,2
59693,F2197-2882,FC1(F)CC(c2nc3ccccc3[nH]2)C1,0.12214503384308027,1
59694,F1903-4883,O=C(O)COc1ncnc(CC2CC2)c1F,0.12214463577536047,1
59695,F1917-1059,OCCCCc1nncn1C1CCCNC1,0.12214323368009099,1
59696,F2167-5978,Cc1cc(C#CCn2cccn2)ncc1F,0.12213938252160471,1
59697,F2147-7602,C#CCCn1cc(CCCO)cn1,0.1221361955653196,1
59698,F1913-7035,O=C1CC(c2cc3cc(Cl)cnc3[nH]2)C1,0.12213338556280985,1
59699,F1957-0846,CN(C)c1cncc(I)c1,0.12213327927073801,1
59700,F1911-6937,Cc1cc(C#N)nc(-c2ccoc2)n1,0.12213310072471072,1
59701,F2197-9384,c1ccc(Cn2cnnc2CC2CNC2)cc1,0.12213082738022964,1
59702,F1904-1463,N#Cc1ncnc(CCC2CCCC2)c1F,0.12212953166055601,1
59703,F2147-8534,OCCC1CCCC1(F)F,0.12212819121517228,1
59704,F2157-0290,CN1CC(n2cc(CN)nn2)C1,0.12212764878131747,1
59705,F2147-7250,CCOC(=O)Cn1cc(C#CCN)cn1,0.1221268503776096,1
59706,F1904-2100,OCc1cc(CCC(F)(F)F)ncn1,0.12212662008060393,1
59707,F2185-1775,NCc1nc(C(C2CCCC2)n2cccc2)no1,0.12212282988156965,1
59708,F2147-5375,OCc1csc(-c2ccccc2)c1,0.12212255049820614,1
59709,F2198-4818,Cn1cc(CO)c(-c2ccccn2)n1,0.12212040918375311,1
59710,F2185-1128,N#Cc1cn(CCN)c(=O)[nH]c1=O,0.12211634332432575,2
59711,F8880-5313,c1ccn2c(C3CCCNC3)nnc2c1,0.1221157976673982,1
59712,F2198-8626,NCc1nn(C2CCCC2)c2c1CCCC2,0.1221153006741232,1
59713,F1922-0546,Cn1cncc1CC(S)CO,0.12211530027519489,1
59714,F2198-4471,OCc1c(C2CCC2)n[nH]c1C1CCOCC1,0.12211518164846914,1
59715,F1911-1902,O=S(=O)(Cl)CC(F)c1ccc(F)cc1F,0.12211507239543407,2
59716,F1911-0607,CCC(CC)c1cc(N2CCNC[C@@H]2C)ncn1,0.12211450663448248,1
59717,F1903-8486,Fc1c(CC(F)F)nc(C2CC2)[nH]c1=S,0.12211304925176199,1
59718,F1911-3037,CC1CCCc2n[nH]c(=O)cc21,0.1221127115731962,1
59719,F2169-0800,O=C(O)Cn1nc(C(F)(F)F)cc1C1CC1,0.12211233414153318,1
59720,F1917-0206,CCc1nncn1C(C)C(=O)O,0.12211204723253243,1
59721,F1911-4341,Cc1ccccc1C1CNCC1C(=O)O,0.12211187670960483,1
59722,F1903-9831,O=C(O)c1nccn2nc(C3CC3)cc12,0.12211103150581047,1
59723,F2167-4848,NCc1ccc(C2CC2)cc1F,0.12211040668928251,1
59724,F1903-9311,Fc1c(CCC(F)(F)F)nc[nH]c1=S,0.12210891521316163,1
59725,F1919-2529,OCCCc1ccc(F)cn1,0.1221076892621926,1
59726,F1922-2971,O=C(CCOc1ccccc1)c1c(F)cccc1F,0.12210760873930598,1
59727,F1913-3057,O=C(Cl)CC(c1cccc(Br)c1)C(F)F,0.12210743578664662,1
59728,F1917-1690,COCCc1nncn1C1CCNC1,0.12210737659470448,1
59729,F8889-6568,NCc1csc(-c2ccccn2)n1,0.12210659058018813,1
59730,F1907-4031,Cc1cc(C(=O)N2CCC(CN)CC2)n(C)n1,0.12210493872667921,1
59731,F1903-2229,Oc1[nH]nc(CC2CCCC2)c1F,0.1221039912183626,1
59732,F1913-3038,O=C(Cl)CC(c1cccc(F)c1)C(F)F,0.12210252170198309,1
59733,F1911-8709,CCOC(=O)CC(=O)Cc1ccccc1Br,0.12210020277718245,1
59734,F1967-4135,Cc1nc(O)cc(-c2cccs2)n1,0.12209974924597478,1
59735,F1926-0436,CNCCN(C)c1ncnc2ncccc12,0.12209781145202765,1
59736,F0722-0745,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.12209407458150867,1
59737,F1967-3548,Cc1nc(N)cc(NC2CCC(C)CC2)n1,0.12209295645574983,1
59738,F2197-0566,Cc1ccc(-c2cncc3c2cnn3CCO)cc1,0.12209263415796125,1
59739,F2147-3857,Cc1cccc(C2CNCC2(C)C)c1,0.12208788567145848,1
59740,F1913-3104,CN(C)c1cncc(Br)c1,0.12208623434779142,1
59741,F1919-4849,NNc1nccc2occc12,0.12208510702038457,1
59742,F1922-0091,Cl.N[C@@H]1CCC[C@@H]1OCc1ccccc1,0.12208304523133466,1
59743,F1911-3014,CC(C)n1ncc(N2CCCNCC2)cc1=O,0.12208048710160777,1
59744,F3305-0593,Clc1ccc2nncn2n1,0.12207460239511085,1
59745,F1903-4391,Fc1c(Cl)ncnc1Cc1ccccc1Cl,0.12207239352500175,1
59746,F1909-9549,Cl.NCC12CCC1C2(F)F,0.12207093868888323,2
59747,F6782-5805,O=Cc1cccc(Cl)c1O,0.12207009957185425,1
59748,F1912-1410,CC(C)c1nccn1[C@@H]1CCC[C@H]1O,0.12206886856500948,1
59749,F3417-3226,O=Cc1cccc(Br)c1O,0.12206803660130147,1
59750,F2147-8942,O=C(O)CCc1ccon1,0.12206621521640372,1
59751,F2198-8251,Cn1ccn2nc(C3CCC3)c(C(=N)N)c12,0.12206175444482777,1
59752,F2147-0491,Sc1ncc(-c2ccc(Br)cc2)n1-c1ccc(Cl)cc1,0.1220603354849294,1
59753,F1923-1009,CC(F)(F)c1cc(CO)cc(C(C)(F)F)c1,0.122059987540985,1
59754,F2147-4992,FC(F)(F)CC(CBr)c1ccsc1,0.12205905006730539,1
59755,F2132-7302,C[Si](C)(C)OC(C#N)c1ccc2c(c1)CCC2,0.12205863242875088,1
59756,F2167-6758,COC(=O)C#Cc1nccc(C(F)(F)F)n1,0.12205858936588082,1
59757,F2197-3623,COC(=O)C#Cc1cc(OC2CCNC2)nc(C)n1,0.1220558501856,2
59758,F1904-2689,CCOC(=O)c1nccc(NC2CCN(C)CC2)n1,0.12205516226900401,1
59759,F1904-5568,CCOC(=O)NC(=S)Nc1ccc(Cl)c(C)c1,0.12205474811978193,2
59760,F1922-5256,CC(=O)C1CC1c1ccc(C)cc1,0.12205401578369007,2
59761,F1922-1581,Fc1ccc(C(Cl)CCOc2ccccc2)cc1,0.12205237855984623,1
59762,F2121-0482,Cc1ccc(C=O)c(O)c1,0.12205222701676181,1
59763,F1922-1781,NC(CCOc1ccccc1)c1ccc(C(F)(F)F)cc1,0.12205148919494802,1
59764,F1903-7111,CCC(C)c1ncnc(N2CC(C(=O)O)C2)c1F,0.12205142011068834,1
59765,F1921-2117,Cl.Nc1cccn(CC2CCCCC2)c1=O,0.12205063829070403,1
59766,F6567-9503,CNc1cc(NCC2CC2)ncn1,0.12205033990341113,2
59767,F2132-3598,Cc1cnc(Nc2ccccc2Cl)c(C(=O)O)c1,0.12205015230841838,1
59768,F1911-1722,CNCc1cc(C)cc(C)c1,0.12204992774023726,1
59769,F1907-1873,Cc1nn(C)c(C)c1CN1CCC(O)C1,0.12204902763058512,1
59770,F1911-0519,CC(C)(C)Cc1cc(NC2CCNCC2)ncn1,0.12204783434510241,1
59771,F1917-1441,Cc1nnc(-c2cccnc2)n1CCCN,0.12204605744655533,1
59772,F8883-5809,CNC(=O)c1ccncc1,0.12204473357343718,2
59773,F2167-5916,FC(F)(F)c1ccnc(C#CCn2cccn2)n1,0.12204390916186784,1
59774,F2198-0443,CC(C)n1nc(-c2cccnc2)cc1CO,0.12204303461866102,1
59775,F1913-6976,Cl.Cl.NCCc1cc2cc(Br)cnc2[nH]1,0.12204059265390894,1
59776,F2167-6867,CC(C)(O)C#Cc1nccc(C(F)(F)F)n1,0.12204047011678239,1
59777,F2167-6288,CC(O)C#Cc1nccc(C(F)(F)F)n1,0.12203928097945908,1
59778,F1909-2210,Cc1noc(C)c1C(=O)N1C2CNCC1C2,0.12203867025992778,1
59779,F2173-2064,Cc1cc(O)c(C=O)c(O)c1,0.12203854356298811,1
59780,F1909-2233,Cc1ncsc1C(=O)N1C2CNCC1C2,0.12203767879595238,1
59781,F1967-4956,CNc1cc(NC2CCCCC2)nc(C)n1,0.1220371461688156,1
59782,F2197-4438,c1cnc(N2CCNCC2)c(-c2ccoc2)n1,0.12203690199876624,1
59783,F2167-5433,OCC#Cc1nccc(C(F)(F)F)n1,0.12203689093374336,1
59784,F1984-0386,O=CNCc1ccccc1,0.12203542962662407,2
59785,F1967-8751,Cc1cnn(-c2ccc(=O)n(CCN)n2)c1,0.12203323732844491,1
59786,F1903-4894,Nc1nc(C2CC2)nc(CC2CC2)c1F,0.12203243332329612,1
59787,F1911-4269,CCOC(=O)C1CNCC1c1c(F)cccc1F,0.1220304728404974,2
59788,F2197-2961,C1=CCC(c2nc3cccnc3[nH]2)C1,0.12202941956663883,1
59789,F2167-7902,O=C(O)C1CCC2(CC1)C(C1CCCC1)C2(F)F,0.12202913901139172,1
59790,F1967-9846,CCCC(C)NCc1ccccc1Cl,0.12202863908529431,1
59791,F2167-6647,CCOC(=O)C#Cc1nccc(C(F)(F)F)n1,0.12202841663088045,1
59792,F2198-6532,Cn1nc2c(c1CC(=O)O)COCC2,0.12202816540438251,1
59793,F8883-9412,NCCNc1nc(C2CC2)ns1,0.12202807615641108,1
59794,F1919-3948,CCCCCCc1cc(C(=O)O)ccn1,0.12202714409124234,1
59795,F2167-5549,NCC#Cc1nccc(C(F)(F)F)n1,0.12202653204133744,1
59796,F1913-1822,CCOC(=O)c1cc(C(C)=O)[nH]n1,0.12202612921707041,1
59797,F0001-2451,Brc1cncc(N2CCOCC2)c1,0.12202554771638734,1
59798,F2198-1410,BrCc1c[nH]nc1-c1ccccn1,0.12202448666274791,1
59799,F2198-7483,N#CCn1ccn2nccc12,0.12202427713321484,1
59800,F1967-1662,Cc1ccc(C2(CN)CC2)nn1,0.1220241195804078,1
59801,F1921-1397,CC(N)Cc1c2n(c3ccncc13)CCC2.Cl.Cl,0.12202307849992619,1
59802,F2198-2362,C#CCn1nc(-c2ccncc2)cc1C1CC1,0.12202098700724258,1
59803,F2147-0965,CC1(C)OCC2(CNC2)CO1,0.12201898171016111,1
59804,F1967-9684,CCCC(C)NCc1cccc(OC)c1,0.12201871418120684,2
59805,F2147-7239,CCOC(=O)Cn1cc(CN)cn1,0.12201808226463232,1
59806,F2146-0612,Nc1nnc(-c2cc(Cl)sc2Cl)o1,0.12201804407918973,1
59807,F8887-6447,COc1cccc(CCl)n1.Cl,0.12201802516166751,1
59808,F2145-0310,NC(=O)NC(=O)c1c(N)sc2c1CCC2,0.12201735005677376,2
59809,F1903-2881,Fc1ccc(Cc2ncnc(Cl)c2F)cc1,0.12201671714094858,1
59810,F1922-1233,CONC(C)c1nc(C)cc2cc(F)ccc12,0.12201434696044904,1
59811,F8883-9227,C1CC1Nc1nc(C2CC2)ns1,0.12201392679993787,1
59812,F1917-1009,O=C(O)CCCn1cnnc1C1CC=CC1,0.12201219755846998,1
59813,F2198-7499,Cc1cc2n(C(C)C)ccn2n1,0.12201216196418752,1
59814,F1967-3422,Cc1cc(C2(CN)CCC2)ncn1,0.12200942079782906,1
59815,F2167-2363,N#Cc1nccnc1-c1ccsc1,0.1220075248247754,1
59816,F1917-1334,Cc1nnc(CCCO)n1C1CNC1,0.12200676754369244,1
59817,F1919-7742,CC(C)(C)OC(=O)N1CCCC(Nc2ccc(Br)cc2)CC1,0.12200593781438933,1
59818,F2148-1438,CC(C)C(CO)CCO,0.12200577415745316,1
59819,F2147-0626,Cc1noc(CCC(=O)Cl)n1,0.12200562180489315,1
59820,F1917-1187,CCC(CC)c1nncn1C1CNC1,0.12200444298950046,1
59821,F2198-0767,CCn1nc(-c2cnccn2)cc1C(N)=O,0.12200284580530164,1
59822,F0908-3964,CC1CN(C)CCC1=O,0.12199606132109074,2
59823,F8887-7302,Cl.N#Cc1cc(CN)ccn1,0.12199529087679438,1
59824,F2167-6407,FC(F)(F)c1ccnc(C#CC2CC2)n1,0.12199449881091932,1
59825,F1919-8691,CC(Nc1ccccc1Br)C1CCNCC1,0.12199449704130472,2
59826,F2197-9460,COCCn1c(C)nnc1C1CNC1,0.12199163910262632,1
59827,F2167-2846,C#Cc1nccc(C(F)(F)F)n1,0.12199135596482887,1
59828,F1903-9833,CCOC(=O)c1nccn2nc(C3CC3)cc12,0.12199126518967458,1
59829,F2167-6522,CC(C)(C)C#Cc1nccc(C(F)(F)F)n1,0.12198894995931546,1
59830,F2184-0275,Cn1ccc2c(Cl)ncnc21,0.12198841508293211,1
59831,F1967-0568,Cc1c(N)cccc1-c1nc2cccnc2s1,0.12198720834807186,1
59832,F1913-4096,OCc1cc(F)ccc1C1CC1,0.12198696789561313,1
59833,F1907-7343,CC(N)C(=O)N1Cc2cc(CO)nn2CC1C,0.12198538683530412,1
59834,F2167-5793,O=C1CCCN1CC#Cc1nccc(C(F)(F)F)n1,0.12198499294730085,1
59835,F2167-6980,OCCCC#Cc1nccc(C(F)(F)F)n1,0.12198435201258466,1
59836,F1903-6734,Nc1nc(C2CC2)nc(-c2ccoc2)c1F,0.12198219439332314,1
59837,F2172-0545,O=C(c1ccoc1)N1CCCC2NCCC21,0.12198178224695816,1
59838,F2167-6041,FC(F)(F)c1ccnc(C#CCn2ccnc2)n1,0.12198159828107817,1
59839,F2198-3096,O=C(O)c1c(-c2cnccn2)n[nH]c1C1CC1,0.12198126550862172,1
59840,F2167-6170,OCCC#Cc1nccc(C(F)(F)F)n1,0.12198034469345755,1
59841,F1917-0606,Cc1nnc(CC2CCCC2)n1C(C)(C)C(=O)O,0.12197996908811248,1
59842,F2167-5667,COCC#Cc1nccc(C(F)(F)F)n1,0.12197963476725676,1
59843,F1904-1812,Cc1oncc1-c1ncnc(CN)c1F,0.12197523404884429,1
59844,F8880-5050,Cn1cc(C(=O)C(F)(F)F)cn1,0.12197463028111497,2
59845,F8881-1023,O=Cc1cc(-c2ccccn2)[nH]n1,0.1219735352543326,1
59846,F1911-6745,c1cc(N2CCNCC2)nc(C2CCCCC2)n1,0.12197257092735982,1
59847,F1921-2164,O=C(O)c1cccn(OCc2ccccc2)c1=O,0.1219705573542261,2
59848,F1909-9147,COC(=O)C1(Oc2cccc(C)n2)CC1,0.12197054873405304,1
59849,F2132-4101,O=C(O)c1cc(Br)cnc1NCc1cccc(F)c1F,0.12197050943490116,2
59850,F2197-3122,c1cnc(OC2CCNCC2)c(N2CCOCC2)c1,0.12197004096328211,1
59851,F1904-1811,Cc1oncc1-c1ncnc(C#N)c1F,0.12196962444559926,1
59852,F2198-2133,N#CCn1nc(C(F)(F)F)cc1C1CC1,0.1219689763669571,1
59853,F1917-0704,Cc1nnc(C2CC3C=CC2C3)n1C1CCNC1,0.12196857297075214,1
59854,F2198-0559,CNCc1cc(-c2cccnc2)nn1C(C)C,0.12196828221883986,1
59855,F1919-8383,CC(C)(C)OC(=O)N1C2CCC1CC(Nc1cccc(Br)c1)C2,0.1219677054807362,2
59856,F8885-5539,OCC1(C2CC2)CC1,0.12196633889855947,1
59857,F1911-4578,NC1CNCC1c1ccc(F)cc1Cl,0.12196607268509121,1
59858,F2189-0198,O=C(O)CC(CC(=O)O)c1ccc(Br)cc1,0.12196572437022098,1
59859,F2185-1849,O=C(O)C(C1CCOC1)n1cccc1,0.12196568473070837,1
59860,F2198-5298,O=C(O)Cc1c[nH]nc1-c1cnccn1,0.12196444419898278,1
59861,F1415-0087,Cc1cc(C)c2c(N)n[nH]c2n1,0.12196387666616942,1
59862,F1921-1235,N#CC1(c2ccc(S(=O)(=O)Cl)cc2)CCC1,0.12196351554913176,1
59863,F1908-0150,OC(c1ccccc1)(c1ccccc1)c1ccccc1,0.12196314211066879,1
59864,F2197-3431,c1cc(-c2cncc(OC3CCNC3)n2)co1,0.1219613809000736,1
59865,F1913-3889,Oc1ccc(C2CC2)cc1Cl,0.1219613525873671,1
59866,F1903-8255,Cc1ccc(Cc2ncnc(Cl)c2F)cc1,0.12196134769714591,1
59867,F1957-0596,COc1nc2cccnc2cc1Br,0.12195771960204076,1
59868,F2198-7509,Cc1cc2n(C3CCCC3)ccn2n1,0.12195649432548428,1
59869,F8886-4361,CNC(=O)c1ccccc1S,0.12195474368754117,2
59870,F1913-4509,CNCc1ccccc1C1CC1(F)F,0.12195326841651466,2
59871,F2132-3252,CSc1cnc(Nc2ccccc2F)c(C(=O)O)c1,0.12195309460150879,1
59872,F2147-6787,CNCc1cnn(CCOC(C)(C)C)c1.Cl.Cl,0.12195038016653353,1
59873,F2198-2341,CC(C)c1cc(-c2ccncc2)nn1CO,0.12194843800095687,1
59874,F2198-2777,O=Cc1c[nH]nc1-c1ccccn1,0.12194796656647135,1
59875,F1917-1232,Cc1nnc(C2CCOC2)n1CC(=O)O,0.1219475364628841,1
59876,F2198-2927,Cc1[nH]nc(-c2cccnc2)c1CCC(=O)O,0.12194739781833352,1
59877,F2147-9789,O=C1NC(=O)C2(CCOC2)N1,0.1219472868679103,1
59878,F2167-0547,Cl.c1ccc(-c2nnc(SCC3CCNCC3)o2)cc1,0.12194511424171961,1
59879,F2190-0641,c1ccc(-c2ncc[nH]2)cc1,0.12194380936254062,1
59880,F2198-5061,CCn1cc(C=O)c(-c2ccccn2)n1,0.12194293734615476,1
59881,F2198-0297,CC(C)n1nc(-c2ccccn2)cc1CCl,0.12194128421590457,1
59882,F1908-0696,O=C(c1c(F)cccc1F)N1CC(O)C1,0.1219389133492597,1
59883,F1967-6531,Cc1nc(CN)cc(Cc2ccsc2)n1,0.12193840143447464,1
59884,F2198-5059,Cn1cc(C=O)c(-c2ccccn2)n1,0.12193833705119994,1
59885,F2189-0763,COc1cccc(C(O)CCN)c1,0.12193789092381414,1
59886,F2167-4826,O=C(O)c1cnc(-c2ccco2)c(Cl)c1,0.12193776670082458,1
59887,F1922-0616,CN(C)S(=O)(=O)C(N)Cc1cccc(C(F)(F)F)c1,0.12193572397869068,1
59888,F1908-2518,Clc1nccnc1NCCc1ccccn1,0.12193485543725326,2
59889,F8885-2223,NCC(O)c1ccc(Br)s1,0.12193187227254973,1
59890,F1917-1421,O=C(O)Cn1cnnc1-c1cccnc1,0.12193176863270257,1
59891,F1911-6649,Cc1nc(C(C)(C)C)nc(N)c1C,0.12193084505434239,1
59892,F1907-8889,ClCc1ncn2c1COC(c1ccccc1)C2,0.12192986108787651,1
59893,F0915-0620,COc1ncnc2sc(C(=O)O)c(C)c12,0.12192985074485792,1
59894,F1911-0720,NC1CCN(c2cc(-c3ccoc3)ncn2)CC1,0.1219286621873794,1
59895,F1967-4837,Cc1nc(N)cc(N[C@H]2CC[C@H](C)CC2)n1,0.12192800087284808,1
59896,F2147-3851,COc1ccc(C2CNCC2(C)C)cc1OC,0.1219279766381091,1
59897,F1913-0546,CC(F)(F)CCCBr,0.12192790222091959,1
59898,F1921-1736,CC(c1cc(C(=O)O)cc(C(=O)O)c1)C(F)(F)F,0.12192750039385618,2
59899,F1913-0831,CC1(CCc2ccccc2)CCNC1=O,0.12192717674049976,1
59900,F2198-1313,CC(C)n1nc(-c2ccccc2)cc1C(N)=O,0.12192683978213271,1
59901,F2132-2378,CC(C)(C)OC(=O)N1CC2CC(C1)N2Cc1c(Cl)cccc1Cl,0.12192336473113637,1
59902,F2132-7307,Cc1cccc(C)c1C(C#N)O[Si](C)(C)C,0.12192327766316043,1
59903,F1967-6246,O=c1[nH]c(=S)cc(-c2ccsc2)n1C1CC1,0.12192235250656881,1
59904,F1765-0089,Cc1cc(O)cc(=O)n1Cc1ccco1,0.12192203660721053,1
59905,F1919-1608,NCc1cncc(CCCCO)c1,0.12192078993872385,1
59906,F1916-3213,O=C(O)c1cn[nH]c1Cc1ccc(F)cc1,0.12191919683933705,1
59907,F1957-0459,Cc1nc2c(c(C)c1C)CCCN2,0.12191585293501159,1
59908,F1911-3956,CCOC(=O)C1CN(C)CC1c1cc(OC)cc(OC)c1,0.12191512701838057,1
59909,F1922-5198,CCc1ccccc1C1CC1C1CC1C(=O)O,0.12191249762650919,1
59910,F1913-4064,ClCc1ccc(C2CC2)cc1Cl,0.12191127734707598,1
59911,F1916-3151,O=C(O)c1cn[nH]c1Cc1ccc(Br)cc1,0.1219111074664614,1
59912,F1919-8003,Cc1ccc(NC2CCCN(C(=O)OC(C)(C)C)CC2)c(C)c1,0.12191056589374115,1
59913,F1919-1587,Cc1cc(CCCCO)cnc1F,0.12191054717925313,1
59914,F1913-5689,Cc1ncccc1C1CCNCC1.Cl.Cl,0.12191039281627856,1
59915,F8885-5912,C1CCC(CNC2CC2)C1,0.12190893980279827,2
59916,F1922-6095,COC(=O)C1(N)CC1c1ccc(Cl)cc1.Cl,0.12190750449320703,1
59917,F2147-6413,COC(=O)C(C)(C)CCOCc1ccccc1,0.12190749286959705,1
59918,F1900-3569,FC1CNCC1Oc1ncccc1Cl,0.12190665131479349,1
59919,F6619-1934,OC1(CNc2ccc(C(F)(F)F)cc2)CCCCC1,0.12190439289228149,2
59920,F1903-7796,Cc1nc(Cl)c(F)c(C2CCCO2)n1,0.12190227155468945,1
59921,F1904-2732,OCc1nccc(NC2CCCCC2)n1,0.1219001436465921,1
59922,F2198-2297,N=C(N)Cn1ccc(-c2ccncc2)n1,0.12189655036934693,1
59923,F1913-6143,Cn1ccc2ccc(C3CCCNC3)cc21,0.12189624414018331,1
59924,F1903-4395,Fc1c(Br)ncnc1Cc1ccccc1Cl,0.12189618462720553,1
59925,F1967-4230,Cc1nc(Cl)cc(-c2cccs2)n1,0.12189440913496442,1
59926,F1922-3058,C#CCOCCC(N)c1ccc(Cl)cc1Cl,0.12189438548929617,2
59927,F1904-9016,COc1ccccc1C1(N)CC1C,0.1218932531771481,1
59928,F1911-2359,CC(C)Cc1cc(N2CCN(C(=O)OC(C)(C)C)C[C@@H]2C)ncn1,0.12189181910310176,1
59929,F2198-0227,CC(C)n1nc(C(F)(F)F)cc1CCN,0.12189003257991651,1
59930,F6823-4082,CSc1nc(C)cc(N2CCCC(C(=O)NC3CCC3)C2)n1,0.12188981085205917,1
59931,F2198-6571,C#CCn1nc2c(c1C#N)CSCC2,0.12188718724343876,1
59932,F1919-2672,OCCCCCc1ncccc1F,0.12188621002816756,1
59933,F1922-0572,CNS(=O)(=O)C(CO)Cc1cccc([N+](=O)[O-])c1,0.12188582308908977,1
59934,F1923-1849,C[Si](C)(C)C#CC(=O)CCc1ccccc1,0.12188555864132063,1
59935,F1917-1228,c1nnc(C2CCOC2)n1C1CCNC1,0.12188516862101485,1
59936,F1922-0979,NC(C(=O)O)C(S)c1cccc(Cl)c1,0.12188445557978854,1
59937,F1919-9828,Cc1cc(C)c(NC2CCCNCC2)c(C)c1,0.12188129905187103,1
59938,F1913-9031,COc1ccc2c(c1)c(C1(CO)CC1)cn2C,0.12187954641761106,1
59939,F2198-5691,Cn1cc(CCN)c(-c2ccsc2)n1,0.12187906476408256,1
59940,F1922-0331,CNS(=O)(=O)C(Cc1ccccc1Cl)C(=O)O,0.121878993461542,1
59941,F2158-0140,O=C(O)CCc1csc(NC(=O)c2ccccc2)n1,0.12187852113367954,2
59942,F2158-1550,Cl.NCCc1nnn[nH]1,0.12187788297368586,1
59943,F1913-4845,Cc1nc(C(O)C(F)(F)F)c2n1CCCC2,0.12187497641884668,1
59944,F3284-8044,c1ccc2c(c1)OCCCO2,0.12187490575626937,2
59945,F1903-2885,Fc1ccc(Cc2ncnc(Br)c2F)cc1,0.12187396821597084,1
59946,F1923-1022,CC(F)(F)c1cc(CO)cc(S(C)(=O)=O)c1,0.12187364958990321,1
59947,F2147-0152,OCCn1cccc1,0.12187021332252562,1
59948,F2147-8082,O=C(O)CCc1cc(-c2ccccc2)on1,0.12187001448749091,1
59949,F2145-0842,C1CC1c1noc(C2CNC2)n1.Cl,0.1218695193178065,1
59950,F1917-0334,CC(C)(C(=O)O)n1cnnc1C1CC(F)(F)C1,0.1218685405993467,1
59951,F1913-8500,CC(F)(F)C(C)(C)OC(=O)Cl,0.12186658833489457,2
59952,F1919-9311,CCCCc1ccc(NC2CC(N)C2)cc1,0.12186221549140201,1
59953,F2185-0473,Cc1cc(CO)c2c(C)nn(C)c2n1,0.12186189713635807,1
